player_name,position,fixture_id,gameweek,kickoff_date,team,opponent,completed,minutes,npxG,xA,bonus,price,avg_team_xG,avg_team_xGA,avg_opponent_xG,avg_opponent_xGA,proj_score,opponent_proj_score,goal_xP,assist_xP,bonus_xP,cs_xP,concede_xP,minutes_xP,xP,goal_points,assist_points,bonus_points,cs_points,concede_points,minutes_points,total_points,avg_npxG,avg_xA,avg_bonus,avg_minutes
Carney Chukwuemeka,M,247,25,2022-02-13,Aston Villa,Newcastle,1,5,0.0,0.0,0,4.5,1.374,1.567,1.52,1.567,1.42,1.33,0.165,0.217,0.0,0.264,0.0,1.0,1.647,0,0,0,0,0,1,1,0.032,0.07,0.0,21.951
Emil Krafth,D,247,25,2022-02-13,Newcastle,Aston Villa,1,42,0.0,0.024,0,4.3,1.52,1.648,1.374,1.648,1.33,1.42,0.068,0.598,0.003,0.967,-0.397,1.0,2.24,0,0,0,0,0,1,1,0.013,0.228,0.003,5.751
Jacob Murphy,M,247,25,2022-02-13,Newcastle,Aston Villa,1,0,,,0,4.7,1.52,1.648,1.374,1.648,1.33,1.42,0.223,0.031,0.0,0.242,0.0,1.0,1.496,0,0,0,0,0,0,0,0.051,0.012,0.0,13.343
Fabian Schär,D,247,25,2022-02-13,Newcastle,Aston Villa,1,90,0.0,0.0,2,4.3,1.52,1.648,1.374,1.648,1.33,1.42,0.136,0.029,0.049,0.967,-0.397,2.0,2.785,0,0,2,4,0,2,8,0.026,0.011,0.049,87.134
Eric Dier,D,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,4.6,2.321,1.236,0.854,1.236,1.53,0.82,0.111,0.036,0.032,1.762,-0.283,1.0,2.657,0,0,0,0,0,0,0,0.028,0.018,0.032,33.75
Roberto Firmino,F,242,25,2022-02-13,Liverpool,Burnley,1,90,0.041,0.0,0,8.7,2.518,1.544,0.786,1.544,2.5,0.85,0.604,0.351,0.005,0.0,0.0,2.0,2.96,0,0,0,0,0,2,2,0.152,0.118,0.005,62.602
Kurt Zouma,D,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,5.4,1.381,2.689,1.371,2.689,1.61,1.61,0.14,0.049,0.301,0.8,-0.667,2.0,2.622,0,0,0,0,0,0,0,0.02,0.014,0.302,67.656
John McGinn,M,247,25,2022-02-13,Aston Villa,Newcastle,1,84,0.025,0.058,0,5.8,1.374,1.567,1.52,1.567,1.42,1.33,0.062,0.431,0.092,0.264,0.0,2.0,2.849,0,0,0,0,0,2,1,0.012,0.139,0.092,75.89
Tyler Morton,M,242,25,2022-02-13,Liverpool,Burnley,1,0,,,0,4.5,2.518,1.544,0.786,1.544,2.5,0.85,0.0,0.0,0.0,0.427,0.0,1.0,1.427,0,0,0,0,0,0,0,0.0,0.0,0.0,0.923
Kelechi Iheanacho,F,245,25,2022-02-13,Leicester,West Ham,1,0,,,0,6.9,1.371,1.228,1.381,1.228,1.61,1.61,0.921,0.483,0.222,0.0,0.0,1.0,2.625,0,0,0,0,0,0,0,0.196,0.137,0.222,21.355
Ryan Sessegnon,D,249,25,2022-02-13,Spurs,Wolves,1,27,0.0,0.0,0,4.3,2.321,1.236,0.854,1.236,1.53,0.82,0.067,0.014,0.0,1.762,-0.283,1.0,2.56,0,0,0,0,-2,1,0,0.017,0.007,0.0,14.69
Steven Bergwijn,M,249,25,2022-02-13,Spurs,Wolves,1,19,0.0,0.0,0,5.9,2.321,1.236,0.854,1.236,1.53,0.82,0.61,0.042,0.436,0.44,0.0,1.0,2.528,0,0,0,0,0,1,1,0.185,0.021,0.441,27.835
Jonathan Castro Otto,D,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.5,0.854,1.362,2.321,1.362,0.82,1.53,,,0.0,0.866,-0.318,0.0,,0,0,0,0,0,0,0,,,0.0,0.0
Angelo Ogbonna,D,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,4.9,1.381,2.689,1.371,2.689,1.61,1.61,0.427,0.0,0.004,0.8,-0.667,1.0,1.563,0,0,0,0,0,0,0,0.061,0.0,0.004,0.007
Jarrod Bowen,M,245,25,2022-02-13,West Ham,Leicester,1,90,0.428,0.155,3,7.0,1.381,2.689,1.371,2.689,1.61,1.61,2.848,0.79,1.156,0.2,0.0,2.0,6.995,5,3,3,0,0,2,13,0.49,0.226,1.379,89.979
João Filipe Iria Santos Moutinho,M,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.9,0.854,1.362,2.321,1.362,0.82,1.53,0.178,0.161,0.874,0.217,0.0,1.0,2.429,0,0,0,0,0,0,0,0.037,0.056,0.939,44.691
Adama Traoré,M,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,5.6,0.854,1.362,2.321,1.362,0.82,1.53,0.6,0.112,0.0,0.217,0.0,1.0,1.929,0,0,0,0,0,0,0,0.125,0.039,0.0,9.495
Lukasz Fabianski,G,245,25,2022-02-13,West Ham,Leicester,1,90,0.0,0.0,0,5.0,1.381,2.689,1.371,2.689,1.61,1.61,0.0,0.0,0.077,0.8,-0.667,2.0,2.209,0,0,0,0,-2,2,1,0.0,0.0,0.077,67.5
Cristian Romero,D,249,25,2022-02-13,Spurs,Wolves,1,90,0.048,0.0,0,4.8,2.321,1.236,0.854,1.236,1.53,0.82,0.0,0.0,0.025,1.762,-0.283,1.0,2.504,0,0,0,0,-2,2,1,0.0,0.0,0.025,45.086
Craig Dawson,D,245,25,2022-02-13,West Ham,Leicester,1,90,0.155,0.0,0,4.9,1.381,2.689,1.371,2.689,1.61,1.61,0.713,0.077,0.0,0.8,-0.667,2.0,2.923,6,0,0,0,-2,2,7,0.102,0.022,0.0,89.993
Tanguy Ndombele,M,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,5.7,2.321,1.236,0.854,1.236,1.53,0.82,0.096,0.111,0.0,0.44,0.0,1.0,1.647,0,0,0,0,0,0,0,0.029,0.056,0.0,0.692
Kiernan Dewsbury-Hall,M,245,25,2022-02-13,Leicester,West Ham,1,90,0.029,0.14,0,4.4,1.371,1.228,1.381,1.228,1.61,1.61,0.159,0.419,0.103,0.2,0.0,2.0,2.881,0,0,0,0,0,2,2,0.027,0.119,0.103,89.084
Saïd Benrahma,M,245,25,2022-02-13,West Ham,Leicester,1,11,0.077,0.0,0,5.9,1.381,2.689,1.371,2.689,1.61,1.61,2.166,0.574,0.053,0.2,0.0,1.0,3.993,0,0,0,0,0,1,1,0.372,0.164,0.053,33.888
Philippe Coutinho Correia,M,247,25,2022-02-13,Aston Villa,Newcastle,1,90,0.122,0.062,0,7.2,1.374,1.567,1.52,1.567,1.42,1.33,2.137,0.766,0.843,0.264,0.0,2.0,6.011,0,0,0,0,0,2,2,0.414,0.247,0.9,62.25
Morgan Gibbs-White,M,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.5,0.854,1.362,2.321,1.362,0.82,1.53,0.298,0.0,0.0,0.217,0.0,0.0,0.514,0,0,0,0,0,0,0,0.062,0.0,0.0,0.0
Jaden Philogene-Bidace,M,247,25,2022-02-13,Aston Villa,Newcastle,1,0,,,0,5.0,1.374,1.567,1.52,1.567,1.42,1.33,0.0,0.0,0.0,0.264,0.0,0.0,0.264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Davinson Sánchez,D,249,25,2022-02-13,Spurs,Wolves,1,90,0.0,0.0,0,4.6,2.321,1.236,0.854,1.236,1.53,0.82,0.49,0.044,0.308,1.762,-0.283,2.0,4.321,0,0,0,0,-2,2,1,0.124,0.022,0.309,89.847
Willy Boly,D,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.9,0.854,1.362,2.321,1.362,0.82,1.53,,,0.0,0.866,-0.318,0.0,,0,0,0,0,0,0,0,,,0.0,0.0
Kasper Schmeichel,G,245,25,2022-02-13,Leicester,West Ham,1,90,0.0,0.0,0,4.8,1.371,1.228,1.381,1.228,1.61,1.61,0.0,0.0,0.309,0.8,-0.281,2.0,2.828,0,0,0,0,-2,2,1,0.0,0.0,0.31,90.0
Mark Noble,M,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,4.4,1.381,2.689,1.371,2.689,1.61,1.61,0.0,0.0,0.05,0.2,0.0,1.0,1.25,0,0,0,0,0,0,0,0.0,0.0,0.05,1.438
Ryan Fredericks,D,245,25,2022-02-13,West Ham,Leicester,1,23,0.0,0.0,0,4.4,1.381,2.689,1.371,2.689,1.61,1.61,0.0,0.0,0.0,0.8,-0.667,1.0,1.132,0,0,0,0,0,1,1,0.0,0.0,0.0,5.0
Harvey Elliott,M,242,25,2022-02-13,Liverpool,Burnley,1,0,,,0,5.3,2.518,1.544,0.786,1.544,2.5,0.85,0.382,0.197,0.0,0.427,0.0,1.0,2.006,0,0,0,0,0,0,0,0.077,0.066,0.0,15.5
Daniel Castelo Podence,M,249,25,2022-02-13,Wolves,Spurs,1,80,0.278,0.0,0,5.5,0.854,1.362,2.321,1.362,0.82,1.53,0.336,0.351,0.0,0.217,0.0,2.0,2.904,0,0,0,1,0,2,3,0.07,0.122,0.0,88.1
Ben Johnson,D,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,4.0,1.381,2.689,1.371,2.689,1.61,1.61,0.014,0.021,0.001,0.8,-0.667,1.0,1.168,0,0,0,0,0,0,0,0.002,0.006,0.001,2.803
Aaron Cresswell,D,245,25,2022-02-13,West Ham,Leicester,1,90,0.085,0.0,0,5.3,1.381,2.689,1.371,2.689,1.61,1.61,0.056,0.682,0.843,0.8,-0.667,2.0,3.714,0,0,0,0,-2,2,0,0.008,0.195,0.9,84.412
Cameron Archer,F,247,25,2022-02-13,Aston Villa,Newcastle,1,0,,,0,4.5,1.374,1.567,1.52,1.567,1.42,1.33,0.033,0.0,0.0,0.0,0.0,1.0,1.033,0,0,0,0,0,0,0,0.008,0.0,0.0,0.005
Giovani Lo Celso,M,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,5.9,2.321,1.236,0.854,1.236,1.53,0.82,0.145,0.142,0.0,0.44,0.0,1.0,1.728,0,0,0,0,0,0,0,0.044,0.072,0.0,2.466
Michail Antonio,F,245,25,2022-02-13,West Ham,Leicester,1,90,0.0,0.0,0,7.8,1.381,2.689,1.371,2.689,1.61,1.61,0.891,0.171,0.076,0.0,0.0,2.0,3.138,0,0,0,0,0,2,2,0.191,0.049,0.076,89.461
Japhet Tanganga,D,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,4.2,2.321,1.236,0.854,1.236,1.53,0.82,0.178,0.008,0.0,1.762,-0.283,1.0,2.665,0,0,0,0,0,0,0,0.045,0.004,0.0,26.975
Tomas Soucek,M,245,25,2022-02-13,West Ham,Leicester,1,90,0.0,0.0,0,5.7,1.381,2.689,1.371,2.689,1.61,1.61,0.769,0.416,0.12,0.2,0.0,2.0,3.505,0,0,0,0,0,2,2,0.132,0.119,0.12,73.125
Declan Rice,M,245,25,2022-02-13,West Ham,Leicester,1,90,0.0,0.0,0,5.1,1.381,2.689,1.371,2.689,1.61,1.61,0.233,0.07,0.007,0.2,0.0,2.0,2.51,0,0,0,0,0,2,1,0.04,0.02,0.007,88.594
Andriy Yarmolenko,M,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,5.1,1.381,2.689,1.371,2.689,1.61,1.61,0.233,0.056,0.0,0.2,0.0,1.0,1.489,0,0,0,0,0,0,0,0.04,0.016,0.0,2.823
Pablo Fornals,M,245,25,2022-02-13,West Ham,Leicester,1,78,0.0,0.128,0,6.0,1.381,2.689,1.371,2.689,1.61,1.61,0.268,0.49,0.153,0.2,0.0,2.0,3.111,0,0,0,0,0,2,2,0.046,0.14,0.153,82.416
Joseph Willock,M,247,25,2022-02-13,Newcastle,Aston Villa,1,90,0.188,0.033,0,5.7,1.52,1.648,1.374,1.648,1.33,1.42,0.779,0.113,0.0,0.242,0.0,2.0,3.133,0,3,0,1,0,2,6,0.178,0.043,0.0,70.279
Pedro Lomba Neto,M,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,6.4,0.854,1.362,2.321,1.362,0.82,1.53,,,0.0,0.217,0.0,0.0,,0,0,0,0,0,0,0,,,0.0,0.0
Joe Rodon,D,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,4.2,2.321,1.236,0.854,1.236,1.53,0.82,0.0,0.0,0.0,1.762,-0.283,0.0,1.479,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
Toti António Gomes,D,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.5,0.854,1.362,2.321,1.362,0.82,1.53,0.0,0.0,0.0,0.866,-0.318,1.0,1.548,0,0,0,0,0,0,0,0.0,0.0,0.0,45.0
Francisco Jorge Tomás Oliveira,M,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,5.5,0.854,1.362,2.321,1.362,0.82,1.53,0.307,0.202,0.0,0.217,0.0,1.0,1.725,0,0,0,0,0,0,0,0.064,0.07,0.0,14.0
Wayne Hennessey,G,242,25,2022-02-13,Burnley,Liverpool,1,0,,,0,4.5,0.786,0.985,2.518,0.985,0.85,2.5,0.0,0.347,0.0,0.328,-0.212,1.0,1.464,0,0,0,0,0,0,0,0.0,0.107,0.0,8.438
Dan Burn,D,247,25,2022-02-13,Newcastle,Aston Villa,1,90,0.021,0.0,0,4.4,1.52,1.648,1.374,1.648,1.33,1.42,,,0.0,0.967,-0.397,0.0,,0,0,0,4,0,2,5,,,0.0,0.0
Issa Diop,D,245,25,2022-02-13,West Ham,Leicester,1,90,0.0,0.292,1,4.3,1.381,2.689,1.371,2.689,1.61,1.61,0.007,0.0,0.103,0.8,-0.667,1.0,1.242,0,3,1,0,-2,2,5,0.001,0.0,0.103,21.912
Bruno Guimarães Rodriguez Moura,M,247,25,2022-02-13,Newcastle,Aston Villa,1,1,0.0,0.0,0,5.0,1.52,1.648,1.374,1.648,1.33,1.42,0.0,1.784,0.0,0.242,0.0,1.0,3.026,0,0,0,0,0,1,1,0.0,0.682,0.0,1.0
Kieran Trippier,D,247,25,2022-02-13,Newcastle,Aston Villa,1,47,0.166,0.0,2,5.0,1.52,1.648,1.374,1.648,1.33,1.42,0.094,0.181,0.21,0.967,-0.397,2.0,3.056,6,0,2,0,0,1,9,0.018,0.069,0.21,90.0
Manuel Lanzini,M,245,25,2022-02-13,West Ham,Leicester,1,78,0.0,0.0,0,5.8,1.381,2.689,1.371,2.689,1.61,1.61,0.187,0.245,0.245,0.2,0.0,2.0,2.877,0,0,0,0,0,2,2,0.032,0.07,0.246,59.418
Leander Dendoncker,M,249,25,2022-02-13,Wolves,Spurs,1,90,0.936,0.0,3,4.7,0.854,1.362,2.321,1.362,0.82,1.53,0.312,0.029,0.0,0.217,0.0,2.0,2.557,5,3,3,1,0,2,14,0.065,0.01,0.0,82.927
Sergio Reguilón,D,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,5.4,2.321,1.236,0.854,1.236,1.53,0.82,0.799,0.658,0.117,1.762,-0.283,2.0,5.053,0,0,0,0,0,0,0,0.202,0.333,0.117,59.108
Max Kilman,D,249,25,2022-02-13,Wolves,Spurs,1,90,0.0,0.0,1,4.5,0.854,1.362,2.321,1.362,0.82,1.53,0.127,0.006,0.12,0.866,-0.318,2.0,2.8,0,0,1,4,0,2,7,0.022,0.002,0.12,90.0
Harry Winks,M,249,25,2022-02-13,Spurs,Wolves,1,90,0.032,0.0,0,4.4,2.321,1.236,0.854,1.236,1.53,0.82,0.013,0.366,0.035,0.44,0.0,2.0,2.854,0,0,0,0,0,2,2,0.004,0.185,0.035,81.004
Oliver Skipp,M,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,4.4,2.321,1.236,0.854,1.236,1.53,0.82,0.043,0.154,0.0,0.44,0.0,1.0,1.638,0,0,0,0,0,0,0,0.013,0.078,0.0,26.03
Ki-Jana Hoever,D,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,3.9,0.854,1.362,2.321,1.362,0.82,1.53,0.035,0.04,0.0,0.866,-0.318,1.0,1.623,0,0,0,0,0,0,0,0.006,0.014,0.0,2.818
Leon Bailey,M,247,25,2022-02-13,Aston Villa,Newcastle,1,18,0.0,0.0,0,6.3,1.374,1.567,1.52,1.567,1.42,1.33,0.754,0.074,0.001,0.264,0.0,1.0,2.094,0,0,0,0,0,1,0,0.146,0.024,0.001,0.178
Fernando Marçal,D,249,25,2022-02-13,Wolves,Spurs,1,0,,,0,4.2,0.854,1.362,2.321,1.362,0.82,1.53,0.184,0.003,0.002,0.866,-0.318,1.0,1.737,0,0,0,0,0,0,0,0.032,0.001,0.002,40.849
Marc Albrighton,M,245,25,2022-02-13,Leicester,West Ham,1,0,,,0,5.2,1.371,1.228,1.381,1.228,1.61,1.61,0.159,0.014,0.0,0.2,0.0,2.0,2.373,0,0,0,0,0,0,0,0.027,0.004,0.0,67.352
Raúl Jiménez,F,249,25,2022-02-13,Wolves,Spurs,1,85,0.605,0.078,0,7.4,0.854,1.362,2.321,1.362,0.82,1.53,0.411,0.135,0.034,0.0,0.0,2.0,2.58,4,0,0,0,0,2,6,0.107,0.047,0.034,63.685
Lucas Digne,D,247,25,2022-02-13,Aston Villa,Newcastle,1,90,0.0,0.134,0,5.1,1.374,1.567,1.52,1.567,1.42,1.33,0.322,0.505,0.614,1.058,-0.375,2.0,4.125,0,0,0,0,-1,2,2,0.052,0.163,0.63,90.0
Arthur Masuaku,D,245,25,2022-02-13,West Ham,Leicester,1,0,,,0,4.4,1.381,2.689,1.371,2.689,1.61,1.61,0.014,0.546,0.052,0.8,-0.667,1.0,1.744,0,0,0,0,0,0,0,0.002,0.156,0.052,7.205
Pierre-Emile Højbjerg,M,249,25,2022-02-13,Spurs,Wolves,1,0,,,0,4.9,2.321,1.236,0.854,1.236,1.53,0.82,0.488,0.065,0.042,0.44,0.0,2.0,3.035,0,0,0,0,0,0,0,0.148,0.033,0.042,73.609
Calum Chambers,D,247,25,2022-02-13,Aston Villa,Newcastle,1,90,0.0,0.0,0,4.2,1.374,1.567,1.52,1.567,1.42,1.33,0.0,0.0,0.0,1.058,-0.375,1.0,1.683,0,0,0,0,-1,2,2,0.0,0.0,0.0,0.5
Lucas Rodrigues Moura da Silva,M,249,25,2022-02-13,Spurs,Wolves,1,70,0.018,0.097,0,6.4,2.321,1.236,0.854,1.236,1.53,0.82,0.481,0.631,0.176,0.44,0.0,2.0,3.728,0,0,0,0,0,2,1,0.146,0.319,0.176,65.837
Nampalys Mendy,M,245,25,2022-02-13,Leicester,West Ham,1,0,,,0,4.3,1.371,1.228,1.381,1.228,1.61,1.61,,,0.0,0.2,0.0,0.0,,0,0,0,0,0,0,0,,,0.0,0.0
Nélson Cabral Semedo,D,249,25,2022-02-13,Wolves,Spurs,1,90,0.0,0.227,0,4.8,0.854,1.362,2.321,1.362,0.82,1.53,0.133,0.147,0.357,0.866,-0.318,2.0,3.184,0,0,0,4,0,2,6,0.023,0.051,0.359,87.167
Ben Davies,D,249,25,2022-02-13,Spurs,Wolves,1,90,0.0,0.049,0,4.5,2.321,1.236,0.854,1.236,1.53,0.82,0.19,0.055,0.074,1.762,-0.283,2.0,3.798,0,0,0,0,-2,2,1,0.048,0.028,0.074,88.572
Vladimir Coufal,D,245,25,2022-02-13,West Ham,Leicester,1,66,0.0,0.0,0,4.8,1.381,2.689,1.371,2.689,1.61,1.61,0.21,0.308,0.412,0.8,-0.667,2.0,3.062,0,0,0,0,-2,2,1,0.03,0.088,0.416,84.62
Romain Saïss,D,249,25,2022-02-13,Wolves,Spurs,1,90,0.0,0.0,0,5.0,0.854,1.362,2.321,1.362,0.82,1.53,0.576,0.017,0.233,0.866,-0.318,1.0,2.374,0,0,0,4,0,2,6,0.1,0.006,0.233,56.25
Jonny Evans,D,245,25,2022-02-13,Leicester,West Ham,1,0,,,0,5.4,1.371,1.228,1.381,1.228,1.61,1.61,0.747,0.187,0.0,0.8,-0.281,1.0,2.452,0,0,0,0,0,0,0,0.106,0.053,0.0,1.479
Conor Coady,D,249,25,2022-02-13,Wolves,Spurs,1,90,0.0,0.013,0,4.7,0.854,1.362,2.321,1.362,0.82,1.53,0.68,0.0,0.342,0.866,-0.318,2.0,3.57,0,0,0,4,0,2,6,0.118,0.0,0.344,85.0
Luis Díaz,M,242,25,2022-02-13,Liverpool,Burnley,1,0,,,0,8.0,2.518,1.544,0.786,1.544,2.5,0.85,2.207,0.045,0.0,0.427,0.0,2.0,4.679,0,0,0,0,0,0,0,0.445,0.015,0.0,89.0
Rúben Diogo da Silva Neves,M,249,25,2022-02-13,Wolves,Spurs,1,90,0.072,0.0,0,5.3,0.854,1.362,2.321,1.362,0.82,1.53,0.192,0.098,0.42,0.217,0.0,2.0,2.927,0,0,0,1,0,2,3,0.04,0.034,0.424,78.498
Aaron Lennon,M,242,25,2022-02-13,Burnley,Liverpool,1,90,0.0,0.075,0,4.9,0.786,0.985,2.518,0.985,0.85,2.5,0.07,0.0,0.0,0.082,0.0,1.0,1.152,0,0,0,0,0,2,2,0.013,0.0,0.0,45.274
David de Gea,G,174,25,2022-02-15,Man Utd,Brighton,1,90,0.0,0.0,0,5.3,1.871,1.039,1.511,1.039,1.42,1.12,0.0,0.0,0.149,1.305,-0.227,2.0,3.227,0,0,0,4,0,2,7,0.0,0.0,0.149,90.0
Lewis Dunk,D,174,25,2022-02-15,Brighton,Man Utd,1,53,0.0,0.0,0,4.8,1.511,1.005,1.871,1.005,1.12,1.42,0.44,0.004,0.007,0.967,-0.218,1.0,2.201,0,0,0,0,-2,1,-3,0.099,0.002,0.007,45.176
Enock Mwepu,M,174,25,2022-02-15,Brighton,Man Utd,1,0,,,0,5.9,1.511,1.005,1.871,1.005,1.12,1.42,0.46,0.551,0.006,0.242,0.0,1.0,2.259,0,0,0,0,0,0,0,0.124,0.248,0.006,4.403
Raphaël Varane,D,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,5.5,1.871,1.039,1.511,1.039,1.42,1.12,0.2,0.002,0.342,1.305,-0.227,2.0,3.623,0,0,0,0,0,0,0,0.044,0.001,0.344,89.136
Aaron Wan-Bissaka,D,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,5.1,1.871,1.039,1.511,1.039,1.42,1.12,0.009,0.075,0.002,1.305,-0.227,1.0,2.164,0,0,0,0,0,0,0,0.002,0.033,0.002,2.044
Scott McTominay,M,174,25,2022-02-15,Man Utd,Brighton,1,90,0.062,0.129,0,5.4,1.871,1.039,1.511,1.039,1.42,1.12,0.213,0.064,0.071,0.326,0.0,2.0,2.674,0,3,0,1,0,2,5,0.056,0.028,0.071,76.443
Solomon March,M,174,25,2022-02-15,Brighton,Man Utd,1,0,,,0,5.3,1.511,1.005,1.871,1.005,1.12,1.42,0.089,0.327,0.0,0.242,0.0,1.0,1.658,0,0,0,0,0,0,0,0.024,0.147,0.0,7.978
Jeremy Sarmiento,M,174,25,2022-02-15,Brighton,Man Utd,1,0,,,0,4.5,1.511,1.005,1.871,1.005,1.12,1.42,0.0,0.0,0.0,0.242,0.0,1.0,1.242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.016
Victor Lindelöf,D,174,25,2022-02-15,Man Utd,Brighton,1,90,0.0,0.0,0,4.8,1.871,1.039,1.511,1.039,1.42,1.12,0.005,0.011,0.017,1.305,-0.227,1.0,2.111,0,0,0,4,0,2,6,0.001,0.005,0.017,8.756
Cristiano Ronaldo dos Santos Aveiro,F,174,25,2022-02-15,Man Utd,Brighton,1,90,0.831,1.101,2,12.5,1.871,1.039,1.511,1.039,1.42,1.12,1.196,0.46,0.192,0.0,0.0,2.0,3.848,4,0,2,0,0,2,8,0.394,0.202,0.192,68.92
Paul Pogba,M,174,25,2022-02-15,Man Utd,Brighton,1,17,0.052,0.442,0,7.4,1.871,1.039,1.511,1.039,1.42,1.12,0.535,0.166,0.417,0.326,0.0,2.0,3.445,0,3,0,0,0,1,4,0.141,0.073,0.421,67.501
Anthony Elanga,M,174,25,2022-02-15,Man Utd,Brighton,1,79,0.021,0.0,0,4.8,1.871,1.039,1.511,1.039,1.42,1.12,0.323,0.057,0.0,0.326,0.0,1.0,1.706,0,0,0,1,0,2,3,0.085,0.025,0.0,24.014
Anthony Martial,F,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,7.6,1.871,1.039,1.511,1.039,1.42,1.12,0.294,0.0,0.001,0.0,0.0,1.0,1.295,0,0,0,0,0,0,0,0.097,0.0,0.001,1.007
Steven Alzate,M,174,25,2022-02-15,Brighton,Man Utd,1,30,0.0,0.0,0,4.8,1.511,1.005,1.871,1.005,1.12,1.42,0.03,0.056,0.0,0.242,0.0,1.0,1.327,0,0,0,0,0,1,1,0.008,0.025,0.0,26.57
Edinson Cavani,F,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,8.4,1.871,1.039,1.511,1.039,1.42,1.12,0.899,0.467,0.004,0.0,0.0,1.0,2.369,0,0,0,0,0,0,0,0.296,0.205,0.004,22.851
Nemanja Matic,M,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,4.3,1.871,1.039,1.511,1.039,1.42,1.12,0.008,0.148,0.0,0.326,0.0,1.0,1.482,0,0,0,0,0,0,0,0.002,0.065,0.0,5.378
Aaron Connolly,F,174,25,2022-02-15,Brighton,Man Utd,1,0,,,0,5.3,1.511,1.005,1.871,1.005,1.12,1.42,0.596,0.178,0.0,0.0,0.0,1.0,1.774,0,0,0,0,0,0,0,0.201,0.08,0.0,0.303
Eric Bailly,D,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,4.9,1.871,1.039,1.511,1.039,1.42,1.12,0.0,0.0,0.0,1.305,-0.227,1.0,2.078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.564
Phil Jones,D,174,25,2022-02-15,Man Utd,Brighton,1,0,,,0,4.5,1.871,1.039,1.511,1.039,1.42,1.12,0.0,0.0,0.0,1.305,-0.227,1.0,2.078,0,0,0,0,0,0,0,0.0,0.0,0.0,1.406
Tariq Lamptey,D,174,25,2022-02-15,Brighton,Man Utd,1,30,0.0,0.369,0,4.5,1.511,1.005,1.871,1.005,1.12,1.42,0.071,0.173,0.857,0.967,-0.218,2.0,3.851,0,0,0,0,-1,1,1,0.016,0.078,0.917,66.685
Alex Nicolao Telles,D,174,25,2022-02-15,Man Utd,Brighton,1,10,0.071,0.0,0,5.0,1.871,1.039,1.511,1.039,1.42,1.12,0.087,0.219,0.0,1.305,-0.227,1.0,2.383,0,0,0,0,0,1,1,0.019,0.096,0.0,20.37
Harry Maguire,D,174,25,2022-02-15,Man Utd,Brighton,1,90,0.114,0.0,1,5.4,1.871,1.039,1.511,1.039,1.42,1.12,1.061,0.005,0.013,1.305,-0.227,2.0,4.156,0,0,1,4,0,2,7,0.233,0.002,0.013,81.319
Marcus Rashford,M,174,25,2022-02-15,Man Utd,Brighton,1,11,0.0,0.071,0,9.4,1.871,1.039,1.511,1.039,1.42,1.12,0.842,0.765,0.0,0.326,0.0,2.0,3.934,0,0,0,0,0,1,1,0.222,0.336,0.0,67.088
Jadon Sancho,M,174,25,2022-02-15,Man Utd,Brighton,1,79,0.508,0.029,0,8.9,1.871,1.039,1.511,1.039,1.42,1.12,1.82,0.505,0.623,0.326,0.0,2.0,5.276,0,0,0,1,0,2,3,0.48,0.222,0.641,70.172
Leandro Trossard,M,174,25,2022-02-15,Brighton,Man Utd,1,59,0.0,0.014,0,6.0,1.511,1.005,1.871,1.005,1.12,1.42,0.86,0.162,0.019,0.242,0.0,1.0,2.283,0,0,0,0,0,1,1,0.232,0.073,0.019,35.18
Marc Cucurella,D,174,25,2022-02-15,Brighton,Man Utd,1,90,0.0,0.0,0,5.1,1.511,1.005,1.871,1.005,1.12,1.42,0.173,0.122,0.387,0.967,-0.218,2.0,3.432,0,0,0,0,-2,2,1,0.039,0.055,0.39,89.993
