gw,date,name,position,minutes,bonus,points,npxG,xA,team,opponent
22.0,2022-01-16,Mohamed Salah,M,0,0.0,0.0,,,Liverpool,Brentford
22.0,2022-01-16,Sonny Perkins,M,3,0.0,1.0,0.0,0.0,West Ham,Leeds
22.0,2022-01-16,Harrison Ashby,D,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Leo Fuhr Hjelde,D,67,0.0,1.0,0.0,0.024,Leeds,West Ham
22.0,2022-01-16,Stuart McKinstry,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Liam McCarron,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Kristoffer Klaesson,G,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Cody Drameh,D,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Sam Greenwood,F,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Crysencio Summerville,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Charlie Cresswell,D,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Vladimir Coufal,D,90,0.0,1.0,0.093,0.0,West Ham,Leeds
22.0,2022-01-16,Liam Cooper,D,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Jamie Shackleton,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Kalvin Phillips,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Pascal Struijk,D,90,0.0,1.0,0.0,0.0,Leeds,West Ham
22.0,2022-01-16,Illan Meslier,G,90,0.0,2.0,0.0,0.0,Leeds,West Ham
22.0,2022-01-16,Lewis Bate,M,42,0.0,1.0,0.0,0.0,Leeds,West Ham
22.0,2022-01-16,Alex Kral,M,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Ryan Fredericks,D,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Héctor Junior Firpo Adames,D,22,0.0,1.0,0.0,0.0,Leeds,West Ham
22.0,2022-01-16,Robin Koch,D,90,0.0,0.0,0.0,0.0,Leeds,West Ham
22.0,2022-01-16,Hélder Wander Sousa de Azevedo e Costa,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Issa Diop,D,86,0.0,1.0,0.0,0.0,West Ham,Leeds
22.0,2022-01-16,Alphonse Areola,G,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Adam Forshaw,M,21,0.0,4.0,0.0,0.118,Leeds,West Ham
22.0,2022-01-16,Lukasz Fabianski,G,90,0.0,1.0,0.0,0.0,West Ham,Leeds
22.0,2022-01-16,Stuart Dallas,M,90,0.0,2.0,0.072,0.017,Leeds,West Ham
22.0,2022-01-16,Ben Johnson,D,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Nikola Vlasic,M,60,0.0,2.0,0.0,0.0,West Ham,Leeds
22.0,2022-01-16,Andriy Yarmolenko,M,21,0.0,0.0,0.052,0.0,West Ham,Leeds
22.0,2022-01-16,Declan Rice,M,90,0.0,2.0,0.161,0.0,West Ham,Leeds
22.0,2022-01-16,Mateusz Klich,M,90,0.0,2.0,0.169,0.052,Leeds,West Ham
22.0,2022-01-16,Arthur Masuaku,D,29,0.0,1.0,0.0,0.0,West Ham,Leeds
22.0,2022-01-16,Tyler Roberts,M,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Kurt Zouma,D,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Aaron Cresswell,D,90,2.0,6.0,0.0,1.03,West Ham,Leeds
22.0,2022-01-16,Mark Noble,M,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Angelo Ogbonna,D,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Joe Gelhardt,F,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Luke Ayling,D,90,0.0,4.0,0.089,0.941,Leeds,West Ham
22.0,2022-01-16,Diego Llorente,D,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Patrick Bamford,F,0,0.0,0.0,,,Leeds,West Ham
22.0,2022-01-16,Craig Dawson,D,90,0.0,1.0,0.57,0.0,West Ham,Leeds
22.0,2022-01-16,Tomas Soucek,M,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Daniel James,M,90,0.0,1.0,0.491,0.0,Leeds,West Ham
22.0,2022-01-16,Manuel Lanzini,M,90,0.0,1.0,0.0,0.103,West Ham,Leeds
22.0,2022-01-16,Jack Harrison,M,90,3.0,20.0,1.311,0.123,Leeds,West Ham
22.0,2022-01-16,Saïd Benrahma,M,0,0.0,0.0,,,West Ham,Leeds
22.0,2022-01-16,Pablo Fornals,M,68,1.0,8.0,0.131,0.169,West Ham,Leeds
22.0,2022-01-16,Jarrod Bowen,M,90,0.0,7.0,1.277,0.0,West Ham,Leeds
22.0,2022-01-16,Michail Antonio,F,90,0.0,4.0,0.071,0.092,West Ham,Leeds
22.0,2022-01-16,Raphael Dias Belloli,M,90,1.0,6.0,0.113,0.928,Leeds,West Ham
22.0,2022-01-18,Evan Ferguson,F,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Jeremy Sarmiento,M,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Taylor Richards,M,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Jakub Moder,M,90,0.0,2.0,0.095,0.0,Brighton,Chelsea
22.0,2022-01-18,Robert Sánchez,G,90,0.0,2.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Joël Veltman,D,90,0.0,2.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Tariq Lamptey,D,75,0.0,2.0,0.0,0.038,Brighton,Chelsea
22.0,2022-01-18,Steven Alzate,M,90,0.0,2.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Aaron Connolly,F,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Emerson Palmieri dos Santos,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Jason Steele,G,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Marc Cucurella,D,90,0.0,2.0,0.0,0.108,Brighton,Chelsea
22.0,2022-01-18,Edouard Mendy,G,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Jürgen Locadia,F,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Solomon March,M,14,0.0,1.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Malang Sarr,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Yves Bissouma,M,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Kepa Arrizabalaga,G,90,0.0,2.0,0.0,0.0,Chelsea,Brighton
22.0,2022-01-18,Saúl Ñíguez,M,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Emerson Palmieri dos Santos,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Ruben Loftus-Cheek,M,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,César Azpilicueta,D,90,0.0,2.0,0.049,0.027,Chelsea,Brighton
22.0,2022-01-18,Ross Barkley,M,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Adam Lallana,M,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Pascal Groß,M,61,0.0,2.0,0.0,0.273,Brighton,Chelsea
22.0,2022-01-18,Andreas Christensen,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Enock Mwepu,M,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Dan Burn,D,90,0.0,1.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Callum Hudson-Odoi,M,90,0.0,2.0,0.149,0.048,Chelsea,Brighton
22.0,2022-01-18,Lewis Dunk,D,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Shane Duffy,D,0,0.0,0.0,,,Brighton,Chelsea
22.0,2022-01-18,Marcos Alonso,D,90,0.0,1.0,0.108,0.0,Chelsea,Brighton
22.0,2022-01-18,Timo Werner,F,10,0.0,1.0,0.055,0.0,Chelsea,Brighton
22.0,2022-01-18,Adam Webster,D,90,3.0,11.0,0.082,0.037,Brighton,Chelsea
22.0,2022-01-18,Mateo Kovacic,M,10,0.0,1.0,0.014,0.055,Chelsea,Brighton
22.0,2022-01-18,Antonio Rüdiger,D,90,0.0,1.0,0.0,0.058,Chelsea,Brighton
22.0,2022-01-18,N'Golo Kanté,M,90,0.0,5.0,0.018,0.014,Chelsea,Brighton
22.0,2022-01-18,Trevoh Chalobah,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Thiago Emiliano da Silva,D,90,0.0,2.0,0.0,0.0,Chelsea,Brighton
22.0,2022-01-18,Benjamin Chilwell,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Danny Welbeck,F,61,0.0,2.0,0.343,0.095,Brighton,Chelsea
22.0,2022-01-18,Hakim Ziyech,M,79,2.0,9.0,0.034,0.0,Chelsea,Brighton
22.0,2022-01-18,Alexis Mac Allister,M,90,1.0,6.0,0.161,0.082,Brighton,Chelsea
22.0,2022-01-18,Leandro Trossard,M,28,0.0,1.0,0.0,0.0,Brighton,Chelsea
22.0,2022-01-18,Christian Pulisic,M,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Reece James,D,0,0.0,0.0,,,Chelsea,Brighton
22.0,2022-01-18,Romelu Lukaku,F,79,0.0,2.0,0.093,0.136,Chelsea,Brighton
22.0,2022-01-18,Kai Havertz,M,10,0.0,1.0,0.0,0.0,Chelsea,Brighton
22.0,2022-01-18,Jorge Luiz Frello Filho,M,79,0.0,2.0,0.053,0.0,Chelsea,Brighton
22.0,2022-01-18,Mason Mount,M,90,0.0,2.0,0.0,0.062,Chelsea,Brighton
22.0,2022-01-18,Neal Maupay,F,28,0.0,1.0,0.067,0.0,Brighton,Chelsea
22.0,2022-01-19,Pelenda Joshua Dasilva,M,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Finley Stevens,D,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Dominic Thompson,D,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Charlie Goode,D,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Marcus Forss,F,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Mads Bech Sørensen,D,90,0.0,1.0,0.059,0.033,Brentford,Man Utd
22.0,2022-01-19,Mads Bidstrup,M,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Frank Onyeka,M,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Kristoffer Ajer,D,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,David Raya Martin,G,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,José Diogo Dalot Teixeira,D,90,0.0,2.0,0.021,0.0,Man Utd,Brentford
22.0,2022-01-19,Mathias Jensen,M,66,0.0,2.0,1.0,0.506,Brentford,Man Utd
22.0,2022-01-19,Victor Lindelöf,D,90,0.0,2.0,0.0,0.0,Man Utd,Brentford
22.0,2022-01-19,Aaron Wan-Bissaka,D,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Álvaro Fernández,G,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Jonas Lössl,G,90,0.0,1.0,0.0,0.0,Brentford,Man Utd
22.0,2022-01-19,Raphaël Varane,D,90,0.0,2.0,0.072,0.0,Man Utd,Brentford
22.0,2022-01-19,Alex Nicolao Telles,D,90,0.0,2.0,0.0,0.0,Man Utd,Brentford
22.0,2022-01-19,Eric Bailly,D,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Luke Shaw,D,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Phil Jones,D,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Axel Tuanzebe,D,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Nemanja Matic,M,6,0.0,1.0,0.0,0.0,Man Utd,Brentford
22.0,2022-01-19,David de Gea,G,90,0.0,4.0,0.0,0.0,Man Utd,Brentford
22.0,2022-01-19,Shandon Baptiste,M,26,0.0,1.0,0.0,0.071,Brentford,Man Utd
22.0,2022-01-19,Mads Roerslev Rasmussen,D,90,0.0,1.0,0.033,0.0,Brentford,Man Utd
22.0,2022-01-19,Ethan Pinnock,D,90,0.0,1.0,0.107,0.0,Brentford,Man Utd
22.0,2022-01-19,Donny van de Beek,M,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Saman Ghoddos,M,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Mathias Jorgensen,D,0,0.0,0.0,,,Brentford,Man Utd
22.0,2022-01-19,Scott McTominay,M,83,0.0,3.0,0.015,0.021,Man Utd,Brentford
22.0,2022-01-19,Pontus Jansson,D,90,0.0,1.0,0.0,0.0,Brentford,Man Utd
22.0,2022-01-19,Paul Pogba,M,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Harry Maguire,D,19,0.0,1.0,0.0,0.0,Man Utd,Brentford
22.0,2022-01-19,Anthony Martial,F,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Vitaly Janelt,M,63,0.0,2.0,0.176,0.0,Brentford,Man Utd
22.0,2022-01-19,Rico Henry,D,26,0.0,1.0,0.0,0.0,Brentford,Man Utd
22.0,2022-01-19,Anthony Elanga,M,90,0.0,7.0,0.573,0.07,Man Utd,Brentford
22.0,2022-01-19,Christian Nørgaard,M,90,0.0,5.0,0.362,0.514,Brentford,Man Utd
22.0,2022-01-19,Edinson Cavani,F,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Sergi Canós,M,63,0.0,2.0,0.0,0.0,Brentford,Man Utd
22.0,2022-01-19,Jesse Lingard,M,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Frederico Rodrigues de Paula Santos,M,90,0.0,5.0,0.017,0.984,Man Utd,Brentford
22.0,2022-01-19,Bryan Mbeumo,M,90,0.0,2.0,0.0,0.082,Brentford,Man Utd
22.0,2022-01-19,Jadon Sancho,M,0,0.0,0.0,,,Man Utd,Brentford
22.0,2022-01-19,Yoane Wissa,M,23,0.0,1.0,0.0,0.0,Brentford,Man Utd
22.0,2022-01-19,Marcus Rashford,M,19,0.0,6.0,0.093,0.0,Man Utd,Brentford
22.0,2022-01-19,Mason Greenwood,M,70,3.0,11.0,0.656,0.064,Man Utd,Brentford
22.0,2022-01-19,Bruno Miguel Borges Fernandes,M,90,1.0,9.0,0.427,0.86,Man Utd,Brentford
22.0,2022-01-19,Ivan Toney,F,90,2.0,8.0,0.345,0.6,Brentford,Man Utd
22.0,2022-01-19,Cristiano Ronaldo dos Santos Aveiro,F,70,0.0,2.0,0.187,0.0,Man Utd,Brentford
22.0,2022-01-19,Kasey McAteer,M,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Kiernan Dewsbury-Hall,M,87,0.0,2.0,0.026,0.718,Leicester,Spurs
22.0,2022-01-19,Dane Scarlett,F,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Luke Thomas,D,52,0.0,1.0,0.0,0.0,Leicester,Spurs
22.0,2022-01-19,Japhet Tanganga,D,90,0.0,1.0,0.135,0.0,Spurs,Leicester
22.0,2022-01-19,James Justin,D,37,0.0,0.0,0.0,0.125,Leicester,Spurs
22.0,2022-01-19,Bryan Gil Salvatierra,M,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Oliver Skipp,M,90,0.0,2.0,0.023,0.0,Spurs,Leicester
22.0,2022-01-19,Ryan Sessegnon,D,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Hamza Choudhury,M,90,0.0,1.0,0.02,0.0,Leicester,Spurs
22.0,2022-01-19,Joe Rodon,D,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Boubakary Soumaré,M,2,0.0,1.0,0.0,0.0,Leicester,Spurs
22.0,2022-01-19,Timothy Castagne,D,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Giovani Lo Celso,M,16,0.0,1.0,0.0,0.0,Spurs,Leicester
22.0,2022-01-19,Wilfred Ndidi,M,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Nampalys Mendy,M,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Harry Winks,M,73,0.0,5.0,0.0,0.778,Spurs,Leicester
22.0,2022-01-19,Ryan Bertrand,D,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Ayoze Pérez,M,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Daniel Amartey,D,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Kasper Schmeichel,G,90,0.0,2.0,0.0,0.0,Leicester,Spurs
22.0,2022-01-19,Ben Davies,D,90,0.0,1.0,0.0,0.07,Spurs,Leicester
22.0,2022-01-19,Eric Dier,D,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Hugo Lloris,G,90,0.0,1.0,0.0,0.0,Spurs,Leicester
22.0,2022-01-19,Jannik Vestergaard,D,90,0.0,1.0,0.0,0.0,Leicester,Spurs
22.0,2022-01-19,Cristian Romero,D,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Matt Doherty,D,45,0.0,4.0,0.634,0.51,Spurs,Leicester
22.0,2022-01-19,Tanguy Ndombele,M,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Çaglar Söyüncü,D,90,0.0,1.0,0.024,0.0,Leicester,Spurs
22.0,2022-01-19,Ricardo Domingos Barbosa Pereira,D,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Jonny Evans,D,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Marc Albrighton,M,90,0.0,2.0,0.0,0.0,Leicester,Spurs
22.0,2022-01-19,Bamidele Alli,M,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Steven Bergwijn,M,11,3.0,13.0,0.823,0.055,Spurs,Leicester
22.0,2022-01-19,Sergio Reguilón,D,78,0.0,1.0,0.106,0.24,Spurs,Leicester
22.0,2022-01-19,Davinson Sánchez,D,90,0.0,0.0,0.163,0.146,Spurs,Leicester
22.0,2022-01-19,Lucas Rodrigues Moura da Silva,M,90,0.0,2.0,0.141,0.455,Spurs,Leicester
22.0,2022-01-19,Kelechi Iheanacho,F,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Pierre-Emile Højbjerg,M,90,0.0,2.0,0.754,0.0,Spurs,Leicester
22.0,2022-01-19,Harvey Barnes,M,15,0.0,4.0,0.125,0.384,Leicester,Spurs
22.0,2022-01-19,Patson Daka,F,74,0.0,6.0,1.09,0.0,Leicester,Spurs
22.0,2022-01-19,Ademola Lookman,M,90,0.0,2.0,0.063,0.0,Leicester,Spurs
22.0,2022-01-19,Youri Tielemans,M,90,0.0,2.0,0.077,0.0,Leicester,Spurs
22.0,2022-01-19,James Maddison,M,90,1.0,8.0,0.525,0.024,Leicester,Spurs
22.0,2022-01-19,Jamie Vardy,F,0,0.0,0.0,,,Leicester,Spurs
22.0,2022-01-19,Heung-Min Son,M,0,0.0,0.0,,,Spurs,Leicester
22.0,2022-01-19,Harry Kane,F,90,2.0,11.0,1.439,0.488,Spurs,Leicester
23.0,2022-01-21,Edo Kayembe,M,90,0.0,2.0,0.0,0.053,Watford,Norwich
23.0,2022-01-21,Jonathan Rowe,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Przemyslaw Placheta,M,1,0.0,1.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Ozan Tufan,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Jacob Sørensen,D,20,0.0,1.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Bali Mumba,D,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Christos Tzolis,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Dimitris Giannoulis,D,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Jeremy Ngakia,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Brandon Williams,D,90,1.0,7.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Christoph Zimmermann,D,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Billy Gilmour,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Todd Cantwell,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Max Aarons,D,90,0.0,6.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Ozan Kabak,D,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Imrân Louza,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Francisco Sierralta,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,William Troost-Ekong,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Samuel Kalu,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Ken Sema,M,6,0.0,1.0,0.0,0.0,Watford,Norwich
23.0,2022-01-21,Oghenekaro Peter Etebo,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Pierre Lees-Melou,M,90,0.0,3.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Angus Gunn,G,90,2.0,9.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Francisco Femenía Far,D,88,0.0,1.0,0.0,0.113,Watford,Norwich
23.0,2022-01-21,Hassane Kamara,D,83,0.0,1.0,0.0,0.0,Watford,Norwich
23.0,2022-01-21,Nicolas Nkoulou,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Christian Kabasele,D,90,0.0,1.0,0.0,0.053,Watford,Norwich
23.0,2022-01-21,Ben Gibson,D,90,0.0,6.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Ashley Fletcher,F,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Adam Masina,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Samir Caetano de Souza Santos,D,90,0.0,1.0,0.026,0.0,Watford,Norwich
23.0,2022-01-21,Kieran Dowell,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Daniel Bachmann,G,90,0.0,1.0,0.0,0.0,Watford,Norwich
23.0,2022-01-21,Tim Krul,G,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Sam Byram,D,3,0.0,1.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Ben Foster,G,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Danny Rose,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Tom Cleverley,M,58,0.0,1.0,0.016,0.063,Watford,Norwich
23.0,2022-01-21,Craig Cathcart,D,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Troy Deeney,F,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Dan Gosling,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Lukas Rupp,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Andrew Omobamidele,D,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Adam Idah,F,90,0.0,5.0,0.063,0.0,Norwich,Watford
23.0,2022-01-21,Kenny McLean,M,69,0.0,2.0,0.0,0.0,Norwich,Watford
23.0,2022-01-21,Grant Hanley,D,90,0.0,6.0,0.062,0.0,Norwich,Watford
23.0,2022-01-21,Mathias Normann,M,0,0.0,0.0,,,Norwich,Watford
23.0,2022-01-21,Milot Rashica,M,90,0.0,6.0,0.139,0.11,Norwich,Watford
23.0,2022-01-21,Juraj Kucka,M,1,0.0,-1.0,0.0,0.0,Watford,Norwich
23.0,2022-01-21,João Pedro Junqueira de Jesus,F,90,0.0,2.0,0.244,0.066,Watford,Norwich
23.0,2022-01-21,Joshua Sargent,F,90,3.0,13.0,0.661,0.053,Norwich,Watford
23.0,2022-01-21,Moussa Sissoko,M,90,0.0,2.0,0.496,0.04,Watford,Norwich
23.0,2022-01-21,Juan Camilo Hernández Suárez,F,31,0.0,1.0,0.484,0.0,Watford,Norwich
23.0,2022-01-21,Ismaila Sarr,M,0,0.0,0.0,,,Watford,Norwich
23.0,2022-01-21,Joshua King,F,90,0.0,2.0,0.033,0.429,Watford,Norwich
23.0,2022-01-21,Teemu Pukki,F,86,0.0,5.0,0.0,0.659,Norwich,Watford
23.0,2022-01-21,Emmanuel Dennis,F,77,0.0,-1.0,0.03,0.016,Watford,Norwich
23.0,2022-01-22,Pelenda Joshua Dasilva,M,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Francisco Jorge Tomás Oliveira,M,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Toti António Gomes,D,90,0.0,1.0,0.0,0.0,Wolves,Brentford
23.0,2022-01-22,Finley Stevens,D,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Dominic Thompson,D,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,José Malheiro de Sá,G,90,0.0,1.0,0.0,0.0,Wolves,Brentford
23.0,2022-01-22,Charlie Goode,D,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Marcus Forss,F,11,0.0,1.0,0.046,0.0,Brentford,Wolves
23.0,2022-01-22,Mads Bech Sørensen,D,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Mads Bidstrup,M,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Frank Onyeka,M,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Kristoffer Ajer,D,90,0.0,1.0,0.054,0.0,Brentford,Wolves
23.0,2022-01-22,David Raya Martin,G,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Fabio Silva,F,74,0.0,2.0,0.062,0.0,Wolves,Brentford
23.0,2022-01-22,Ki-Jana Hoever,D,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Luke Cundle,M,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Mathias Jensen,M,26,0.0,1.0,0.0,0.064,Brentford,Wolves
23.0,2022-01-22,Morgan Gibbs-White,M,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Willy Boly,D,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Rayan Ait Nouri,D,90,0.0,2.0,0.0,0.0,Wolves,Brentford
23.0,2022-01-22,Pedro Lomba Neto,M,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Nélson Cabral Semedo,D,90,0.0,5.0,0.035,0.077,Wolves,Brentford
23.0,2022-01-22,Fernando Marçal,D,0,0.0,0.0,,,Wolves,Brentford
23.0,2022-01-22,Álvaro Fernández,G,0,0.0,0.0,,,Brentford,Wolves
23.0,2022-01-22,Jonas Lössl,G,90,0.0,1.0,0.0,0.0,Brentford,Wolves
23.0,2022-01-22,Shandon Baptiste,M,52,0.0,1.0,0.0,0.0,Brentford,Wolves
23.0,2022-01-22,Mads Roerslev Rasmussen,D,32,0.0,1.0,0.0,0.0,Brentford,Wolves
23.0,2022-01-22,Ethan Pinnock,D,90,0.0,1.0,0.106,0.0,Brentford,Wolves
23.0,2022-01-22,Francisco Machado Mota de Castro Trincão,M,1,0.0,1.0,0.0,0.0,Wolves,Brentford
23.0,2022-01-22,Max Kilman,D,90,0.0,2.0,0.0,0.0,Wolves,Brentford
23.0,2022-01-22,Leander Dendoncker,M,90,0.0,2.0,0.0,0.0,Wolves,Brentford
